original_listing_id,original_update_time,original_listing_name,original_location_address,original_location_x,original_location_y,original_location_desc,original_location_site,original_location_site_otherdesc,original_location_indoor,original_specialproductionmethods,original_specialproductionmethods_1,original_specialproductionmethods_2,original_specialproductionmethods_3,original_specialproductionmethods_4,original_specialproductionmethods_5,original_specialproductionmethods_6,original_specialproductionmethods_7,original_specialproductionmethods_8,original_specialproductionmethods_9,original_specialproductionmethods_10,original_specialproductionmethods_11,original_specialproductionmethods_12,original_specialproductionmethods_13,original_specialproductionmethods_14,original_specialproductionmethods_888,original_specialproductionmethods_other_desc,original_acceptedpayment,original_acceptedpayment_1,original_acceptedpayment_2,original_acceptedpayment_3,original_acceptedpayment_4,original_acceptedpayment_5,original_acceptedpayment_6,original_acceptedpayment_7,original_acceptedpayment_888,original_FNAP,original_FNAP_1,original_FNAP_2,original_FNAP_3,original_FNAP_4,original_FNAP_5,original_FNAP_888,original_SNAP_option,original_SNAP_option_1,original_SNAP_option_2,distance,formatted,lat,lon,name,housenumber,street,district,suburb,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
300210,1/4/2021 9:57,Hernando Farmers Market,"2535 Highway 51 South, Hernando, Mississippi 38632",-89.994281,34.823026,Historic Town Square,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,15.222424257344226,"2501 US 51;MS 304 Scenic, Hernando, MS 38632, United States of America",34.822901,-89.994213,,2501,US 51;MS 304 Scenic,,,38632,Hernando,DeSoto County,Mississippi,MS,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300211,3/4/2021 17:48,Townshend Farmers Market,"6573 Route 30, West Townshend, Vermont 05359",-72.711717,43.084256,On the lawn at the West Townshend Country Store,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,10.460592880881165,"6579 Vt Route 30, Windham, VT 05359, United States of America",43.084179,-72.711791,,6579,Vt Route 30,Townshend,,05359,Windham,Windham County,Vermont,VT,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300214,1/4/2021 23:07,Idaho Falls Farmers' Market,"A - D St. Memorial Drive, Idaho Falls, Idaho 83402",-112.0425,43.494592,We are on Memorial Drive along the river walkway. Since the street is closed you can access us on Capitol St.,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,36.383165863113426,"IF Rec Center, 520 Memorial Drive, Idaho Falls, ID 83402, United States of America",43.494673,-112.042063,IF Rec Center,520,Memorial Drive,,,83402,Idaho Falls,Bonneville County,Idaho,ID,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300215,1/9/2021 14:05,Hanalei Farmers' Market at Hale Halawai 'Ohana O Hanalei,"55299C Kuhio Hwy , Hanalei, Hawaii 96714",-159.4992,22.201731,"The Hanalei Farmers Market (HFM) occurs every Saturday, 9:30 am to 12 noon on the beautiful grounds of Hale Halawai Ohana O Hanalei (Hanaleis Community Center) which is located behind Hanalei Poi and across the soccer field from the much photographed little green church, Wai`oli Hui`ia.",,On the grounds of Hale Halawai Ohana O Hanalei (Hanaleis Community Center).,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,12.457028574709032,"Hale Halawai 'Ohana 'O Hanalei, 5299 Kuhio Highway, Hanalei, HI 96714, United States of America",22.2020041,-159.4992308101617,Hale Halawai 'Ohana 'O Hanalei,5299,Kuhio Highway,,,96714,Hanalei,Kauaʻi County,Hawaii,HI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300217,1/25/2021 17:11,Monroe County Farmer's Market,"20 E. Willow St., Monroe, Michigan 48162",-83.39378,41.91965,one block north of downtown Monroe,,farmers market owned building,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,7.5053554011815224,"48 East Vine Street, Monroe, MI 48162, United States of America",41.919716,-83.393799,,48,East Vine Street,Monroe,,48162,Monroe,Monroe County,Michigan,MI,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300219,12/28/2020 13:19,Legion Park Farmers Market,"6601 Biscayne Blvd, Miami, Florida 33138",-80.183684,25.836451,"On Legion Parks main walk, ADA accessible.There is a larger parking lot in Legion Park, 6447 N.E. 7th Ave, where a short (2 minute), pleasant walk across the dog-friendly park under live oak trees leads to the market.Serviced by bus routes 3 and 16.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,37.26007069509792,"6599 Biscayne Boulevard, Miami, FL 33138, United States of America",25.836423,-80.184055,,6599,Biscayne Boulevard,,Upper East Side,33138,Miami,Miami-Dade County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300221,1/14/2021 1:12,Espanola Farmers Market,"1105 N.Railroad  Avenue, Espanola, New Mexico 87532",-106.0658,36.003598,"permanent site, open air market with community flower garden in front and community vegetable gardens behind market vendors' plaza",,"permanent market-owned site, 3.19 acres with market vendors' open air plaza, community flower garden in front and irrigated community vegetable gardens in back",No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,71.43961725254488,"908 L North Riverside Drive, Española, NM 87532, United States of America",36.003469,-106.065022,,908 L,North Riverside Drive,,,87532,Española,Santa Fe County,New Mexico,NM,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300222,9/10/2020 17:36,MILFORD - DOWNTOWN FARMERS MARKET,"108 West Main Street (Wasson Field), Milford, Connecticut 06460",-73.062096,41.226598,"At Wasson Field, next to the Parsons' Government Complex and \""The Old DMV.\""",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,63.15399751574477,"121 West Main Street, Milford, CT 06460, United States of America",41.226351,-73.062776,,121,West Main Street,Milford,,06460,Milford,New Haven County,Connecticut,CT,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300224,9/11/2020 18:35,Northeast Minneapolis Farmers Market,"University Avenue NE and 7th Avenue NE , Minneapolis, Minnesota 55413",-93.262339,44.995288,Located in the parking lot of St. Boniface Church. Off-street parking available and limited handicap parking on-site.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,0,"Saint Boniface, 629 Northeast 2nd Street, Minneapolis, MN 55413, United States of America",44.9951605,-93.26250513370884,Saint Boniface,629,Northeast 2nd Street,St Anthony West,,55413,Minneapolis,Hennepin County,Minnesota,MN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300227,8/4/2020 0:47,Main Street Farmers Market,"401 Main Street, Placerville, California 95667",-120.79696,38.730544,Market located around the Bell Tower and down Stagecoach Alley.,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,25.60706984760351,"984 Lincoln Street, Placerville, CA 95667, United States of America",38.730765,-120.796877,,984,Lincoln Street,,,95667,Placerville,El Dorado County,California,CA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300229,9/11/2020 9:01,Green Scene Walker Community Farmer's Market,"617 Michigan Avenue, Walker, Minnesota 56484",-94.584857,47.100539,Located next to Super One Grocery Store and across the road from Sanford Health Clinic.,,"On the grass area next to Green Scene Organic Market, Deli & Catering",No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,3.9422639962898955,"617 Michigan Avenue West, Walker, MN 56484, United States of America",47.100541,-94.584909,,617,Michigan Avenue West,Walker,,56484,Walker,Cass County,Minnesota,MN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300230,9/11/2020 8:52,Piedmont Triad Farmers Market,"2914 Sandy Ridge Road, Colfax, North Carolina 27235",-79.992657,36.087691,Exit 208 off of I-40,Federal/state government building grounds;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,29.48617515671839,"2914 Sandy Ridge Road, Colfax, NC 27235, United States of America",36.08743,-79.992599,,2914,Sandy Ridge Road,,,27235,Colfax,Guilford County,North Carolina,NC,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300231,1/25/2021 17:09,Saugerties Farmers Market,"115 Main Street, Saugerties, New York 12477",-73.946818,42.080345,Cahill School parking lot,,School parking lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,35.68689993434138,"10 Bennett Avenue, Saugerties, NY 12477, United States of America",42.080282,-73.947242,,10,Bennett Avenue,Saugerties,,12477,Saugerties,Ulster County,New York,NY,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300235,1/4/2021 13:41,Homer Farmers Market,"Ocean Drive, Homer, Alaska 99603",-151.51234,59.638109,"Located across from the Washboard, on the way to the Spit",Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,20.015193356798857,"1203 Ocean Drive, Homer, AK 99603, United States of America",59.637929,-151.512341,,1203,Ocean Drive,,,99603,Homer,Kenai Peninsula Borough,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300237,1/26/2021 18:40,Wrightstown Farmers Market,"Middletown Grange 576 Penns Park Road, Wrightstown (use Newtown for GPS), Pennsylvania 18940",-75.106815,40.336871,"The Regular Season Market (May-Thanksgiving) runs Saturdays on the grounds of the Middletown Grange Fair. We have relocated to maximize social distancing due to the coronavirus. Hours: 9 AM -12 PMThe Wrightstown Winter Market (Dec-April) is located this season OUTDOORS at The Anchor Church, 980 Durham Rd, Wrightstown, PA (use Newtown for GPS),2nd & 4th Saturdays 10-12 PM.",,"The Middletown Grange Fairgrounds, 576 Penns Park Road, Wrightstown PA (use Newtown for GPS)",No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,11.914650809156756,"4241 Lynn Circle, Doylestown, PA 18902, United States of America",40.336895,-75.106678,,4241,Lynn Circle,Buckingham Township,,18902,Doylestown,Bucks County,Pennsylvania,PA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300242,9/11/2020 10:04,Airport Farmers and Flea Market,"17375 Spring Hill Dr, Brooksville, Florida 34604",-82.441514,28.481294,700 yards from Hwy 41 on Spring Hill Dr.,,"private property, commercial property 19 acres of land",Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,21.893082792172155,"17301 Spring Hill Drive, Spring Hill, FL 34604, United States of America",28.481124,-82.441401,,17301,Spring Hill Drive,,,34604,Spring Hill,Hernando County,Florida,FL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300248,1/26/2021 8:56,Catawba County Public Health Farmers Market,"3070 11th Ave Dr. SE, Hickory, North Carolina 28602",-81.269507,35.712066,"The market is located in the parking lot of Catawba County Public Health. Public Health is located off Fairgrove Church Rd., behind Catawba Valley Medical Center (hospital).Greenway Public Transportation makes stops  across the street on routes 3&4 throughout the day.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,7.93014147661009,"3171 11th Avenue Drive Southeast, Hickory, NC 28602, United States of America",35.7121373030986,-81.26950524248704,,3171,11th Avenue Drive Southeast,Fairgrove,,28602,Hickory,Catawba County,North Carolina,NC,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300251,9/10/2020 21:34,Carrollton Farmers Market,"Carrollton Uptown Square, Carrollton, Missouri 64633",-93.496941,39.358097,West side of the Carrolton square,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,4.996697368118364,"South Folger Street, Carrollton, MO 64633, United States of America",39.358131,-93.496979,,,South Folger Street,Carrollton Township,,64633,Carrollton,Carroll County,Missouri,MO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300253,1/25/2021 17:25,Hopkinton Farmers Market,"Main Street and Ash Street, Hopkinton, Massachusetts 01748",-71.51777,42.229299,Town Common,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,47.026398532807995,"5 Ash Street, Hopkinton, MA 01748, United States of America",42.22976215,-71.51752544523148,,5,Ash Street,Brampton Circle,,01748,Hopkinton,Middlesex County,Massachusetts,MA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300255,1/26/2021 11:47,Chippewa Falls Farmers Market,"1 S. Bridge Street, Chippewa Falls, Wisconsin 54729",-91.389337,44.934888,In Allen Park near roundabout,,Park,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;,1,0,0,0,0,0,,0,0,56.11476020914317,"39 South Bridge Street, Chippewa Falls, WI 54729, United States of America",44.93443333303978,-91.38964632811226,,39,South Bridge Street,,,54729,Chippewa Falls,Chippewa County,Wisconsin,WI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300259,9/11/2020 6:15,Chesterfield County Farmers Market,"near 6701 Mimms Loop, Chesterfield, Virginia 23832",-77.504419,37.376728,"Between Lori and Krause roads (off route 10) in the Chesterfield County Government Complex, behind the school administration building (near 6701 Mimms Loop)",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,20.487393786654533,"Chesterfield County Farmers Market, near 6701 Mimms Loop, Chesterfield Court House, VA 23832, United States of America",37.3768978,-77.504329,Chesterfield County Farmers Market,near 6701,Mimms Loop,,,23832,Chesterfield Court House,Chesterfield County,Virginia,VA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300262,8/3/2020 11:30,The Woodland Farmers Market,"250 First Street , Woodland , California 95695",-121.77377,38.6792311,In Downtown across from the Woodland Public Library between Court and North Streets,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,14.570281589464198,"535 Court Street, Woodland, CA 95695, United States of America",38.679101,-121.77375,,535,Court Street,,,95695,Woodland,Yolo County,California,CA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300263,8/3/2020 11:28,The Woodland Farmers Market at Woodland Healthcare,"Corner of Cottonwood and Gibson Rd, Woodland, California 95695",-121.79304,38.663686,Corner of Cottonwood and Gibson. On the lawn at Woodland Healthcare.,Healthcare institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,0,"Woodland Healthcare, 1325 Cottonwood Street, Woodland, CA 95695, United States of America",38.664920949999996,-121.79220866234286,Woodland Healthcare,1325,Cottonwood Street,,,95695,Woodland,Yolo County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300268,1/25/2021 17:42,Adaptations' Fresh Feast,"79-7500 Mamalahoa Highway, Unit 1, Kealakekua, Hawaii 96750",-155.92365,19.525784,We are a web-based farmers market style subscription CSA. No walk-ins: please visit our website.,Co-located with wholesale market facility;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,17.227633445220903,"797500 Hawaii Belt Road, Kealakekua, HI 96750, United States of America",19.525938,-155.923632,,797500,Hawaii Belt Road,,,96750,Kealakekua,Hawaii County,Hawaii,HI,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300271,1/4/2021 13:36,Rensselaer Farmers Market,"110 W Harrison St., Rensselaer, Indiana 47978",-87.150106,40.9356403,South Side of Courthouse Square,Local government building grounds;,Public Street,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,5.6584613503384595,"Rensselaer Farmers Market, West Harrison Street, Rensselaer, IN 47978, United States of America",40.935590399999995,-87.15037468342123,Rensselaer Farmers Market,,West Harrison Street,Marion Township,,47978,Rensselaer,Jasper County,Indiana,IN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300272,9/11/2020 12:14,Wolfeboro Area Farmers Market,"233 South Main St, Wolfeboro, New Hampshire 03894",-71.202747,43.580593,"Across from Huggins, behind the Clark House Museum.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,45.01672147296652,"6 Clark Road, Wolfeboro, NH 03894, United States of America",43.58091284759213,-71.20308960833123,,6,Clark Road,,,03894,Wolfeboro,Carroll County,New Hampshire,NH,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300274,2/4/2021 15:07,Downtown Allen Park Farmers Market,"Park Avenue and Harrison Avenue, Allen Park, Michigan 48101",-83.208989,42.254801,Park Ave. at Harrison,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,35.48301065886655,"7210 Park, Allen Park, MI 48101, United States of America",42.254707,-83.209401,,7210,Park,Allen Park,,48101,Allen Park,Wayne County,Michigan,MI,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300276,8/3/2020 13:43,Colorado Farm and Art Market,"215 S. Tejon, Colorado Springs, Colorado 80903",-104.8223,38.830543,Located on the Nevada and Vermijo corner of the Museum park.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,48.43105094313654,"Colorado Springs Pioneers Museum , 215 South Tejon Street, Colorado Springs, CO 80903, United States of America",38.830389999999994,-104.82282347943524,"Colorado Springs Pioneers Museum ",215,South Tejon Street,,,80903,Colorado Springs,El Paso County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300280,9/10/2020 18:22,Homewood Farmers Market,"Martin Ave and Chestnut Rd, Homewood, Illinois 60430",-87.666231,41.562264,"On Martin Ave between Chestnut Rd and Ridge Rd. For 2020, enter ONLY from Chestnut Rd.",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,16.200399179048933,"18015 Martin Avenue, Homewood, IL 60430, United States of America",41.56217862833534,-87.66607321488247,,18015,Martin Avenue,,,60430,Homewood,Cook County,Illinois,IL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300281,1/27/2021 15:28,Surfside Beach Farmers Market,"Intersection of Surfside Drive and Willow Drive, Surfside Beach, South Carolina 29575",-78.974364,33.6069616,,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,26.926305695496634,"214 Willow Drive South, Surfside Beach, SC 29575, United States of America",33.606918,-78.97465,,214,Willow Drive South,,,29575,Surfside Beach,Horry County,South Carolina,SC,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300282,1/26/2021 10:56,Downtown Madison Farmers Market,"2103 Main Street / Historic Red Caboose Site, Madison , Mississippi 39110",-90.114634,32.460885,Historic Downtown Main Street on the grounds of Madison Square Center for the Arts at the Red Caboose Site,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,31.808478287458016,"Red Train Car, Madison, MS, United States of America",32.461155,-90.114746,Red Train Car,,,,,,Madison,Madison County,Mississippi,MS,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300285,1/31/2021 12:06,"Great Falls Farmers Market, Turners Falls","Peskeomskut Park, Turners Falls, Massachusetts 01376",-72.559612,42.606069,At the corner of 7th St and Avenue A across from the Aubuchon Hardware.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,57.388028798627055,"197 Avenue A, Turners Falls, MA 01376, United States of America",42.60558075,-72.55906774868765,,197,Avenue A,Montague,,01376,Turners Falls,Franklin County,Massachusetts,MA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300286,1/26/2021 22:42,Ashland Farmers Market,"125 Front St, Ashland, Massachusetts 01721",-71.461538,42.260027,Across from Ashland Library,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,24.858844259280907,"134;138 Front Street, Ashland, MA 01721, United States of America",42.26033685,-71.46126337790562,,134;138,Front Street,,,01721,Ashland,Middlesex County,Massachusetts,MA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300289,1/26/2021 20:37,Easton Farmers' Market,"128 Larry Holmes Drive , Easton , Pennsylvania 18042",-75.206274,40.689778,Located on the riverfront at Scott Park,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,2.7444150753761005,"L&D Holmes Plaza, Larry Holmes Drive, Easton, PA 18042, United States of America",40.68975565,-75.20647233612378,L&D Holmes Plaza,,Larry Holmes Drive,Downtown,,18042,Easton,Northampton County,Pennsylvania,PA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
